customer_id,customer_full_name,customer_segment,customer_address,customer_city,customer_state,customer_country
00341,Mary Smith,Consumer,141 Dewy Plaza,Carlsbad,CA,United States
00342,Jerry Jackson,Home Office,2592 Colonial Pointe,Caguas,PR,Puerto Rico
00343,Douglas Joseph,Corporate,7308 Honey Autumn Range,San Antonio,TX,United States
00344,Mary Smith,Consumer,7274 Middle Wynd,Caguas,PR,Puerto Rico
00345,John Howard,Corporate,5271 Quaking Deer Bend,Chicago,IL,United States
00346,Edward Stephens,Consumer,5131 Honey Spring Farm,Caguas,PR,Puerto Rico
00347,Bryan Marsh,Home Office,5945 Dusty Falls,Dallas,TX,United States
00348,Mary Smith,Home Office,20 Bright Barn Woods,Caguas,PR,Puerto Rico
00349,Aaron Berger,Consumer,2108 Umber Centre,Florissant,MO,United States
00350,Mary Smith,Consumer,1799 Cinder Estates,Caguas,PR,Puerto Rico
00351,John Singh,Corporate,7471 Easy Edge,Stockton,CA,United States
00352,Gregory Smith,Home Office,6716 Wishing Pioneer Thicket,Caguas,PR,Puerto Rico
00353,Mary Smith,Home Office,2423 Tawny Rabbit Trace,San Antonio,TX,United States
00354,Edward Peterson,Home Office,1133 Burning Rise Way,Caguas,PR,Puerto Rico
00355,Katherine Barker,Consumer,6547 Sunny Isle,Carmichael,CA,United States
00356,Roger Smith,Consumer,8613 Merry Blossom Canyon,Catonsville,MD,United States
00357,Mary King,Home Office,23 Old Corners,Caguas,PR,Puerto Rico
00358,Megan Lynch,Consumer,9505 Bright Creek Promenade,San Antonio,TX,United States
00359,Mary Pena,Consumer,7793 Tawny Willow Ridge,Caguas,PR,Puerto Rico
00361,Alexander Shaw,Consumer,6183 Tawny Elk Concession,Caguas,PR,Puerto Rico
00362,Mary Smith,Corporate,153 Hidden Range,Diamond Bar,CA,United States
00363,Jennifer Obrien,Consumer,9847 Wishing Ledge,Caguas,PR,Puerto Rico
00364,Jason Mcmahon,Home Office,6316 Quiet Pines,Tulare,CA,United States
00365,Shirley Smith,Consumer,1102 Pleasant Maze,Garden Grove,CA,United States
00366,Larry Williamson,Corporate,4293 Amber Pioneer Alley,Caguas,PR,Puerto Rico
00367,Mary Smith,Corporate,9768 Merry Cloud Court,San Francisco,CA,United States
00368,Pamela Flores,Corporate,8248 Blue Corners,Caguas,PR,Puerto Rico
00369,Madison Sheppard,Corporate,4152 Round Log Expressway,Chicago,IL,United States
00370,Mary Smith,Consumer,6176 Old Grove Village,Caguas,PR,Puerto Rico
00371,Adam Marquez,Corporate,112 Green Fawn Estates,San Antonio,TX,United States
00372,Mary Smith,Home Office,6779 Rocky Pathway,Caguas,PR,Puerto Rico
00373,George Sandoval,Consumer,7487 Silver Square,Union City,NJ,United States
00374,Mary Camacho,Home Office,4062 Rocky Fox Limits,Mesa,AZ,United States
00375,Mark Smith,Home Office,7427 Bright Robin Landing,Dallas,TX,United States
00376,Grace Sanchez,Home Office,6468 Fallen Close,Caguas,PR,Puerto Rico
00377,Mary Smith,Consumer,3293 Golden Forest Orchard,Lancaster,CA,United States
00378,John Stewart,Home Office,2153 Iron Log Downs,Roswell,GA,United States
00379,David Briggs,Home Office,3880 Green Edge,Wyandotte,MI,United States
00380,Linda Smith,Corporate,6404 Golden Log Vale,Caguas,PR,Puerto Rico
00381,Katherine Moore,Consumer,3491 Indian Pony Edge,Fairfield,OH,United States
00382,Mary Lane,Consumer,7666 High Dale Bank,Caguas,PR,Puerto Rico
00383,Evelyn Smith,Corporate,8898 Shady Private,Huntington Beach,CA,United States
00384,Mildred Cunningham,Consumer,8059 Old Fawn Woods,Las Vegas,NV,United States
00385,Mary Smith,Consumer,8864 Silver Highlands,Caguas,PR,Puerto Rico
00386,Janet Wallace,Consumer,40 Gentle Zephyr Moor,Richmond,TX,United States
00387,Mary Levy,Consumer,9460 Hidden Landing,Caguas,PR,Puerto Rico
00388,Robert Smith,Consumer,3538 Umber Robin Manor,Los Angeles,CA,United States
00389,Angela Sanford,Consumer,1870 Crystal Blossom Towers,Modesto,CA,United States
00390,Mary Smith,Home Office,4813 Red Wagon  Farms,Caguas,PR,Puerto Rico
00391,Gloria Greene,Consumer,6229 Heather Butterfly Pathway,Saginaw,MI,United States
00392,Beverly Hanson,Consumer,4601 Golden Anchor Valley,Doylestown,PA,United States
00393,Mary Chambers,Corporate,577 Old Branch Jetty,Caguas,PR,Puerto Rico
00394,David Smith,Consumer,1449 Red Cove,Lakewood,OH,United States
00395,Edward Castro,Home Office,9918 Rustic Park,Revere,MA,United States
00396,Deborah Smith,Consumer,7388 Dusty Fox Acres,Richmond,TX,United States
00397,Mary Delgado,Consumer,1102 Misty Rabbit Alley,Cumberland,MD,United States
00398,Teresa Smith,Corporate,8632 Bright Route,Caguas,PR,Puerto Rico
00399,Mary Perez,Consumer,6538 Quaking Subdivision,Las Vegas,NV,United States
00400,Matthew Vaughan,Corporate,7538 High Heights,Caguas,PR,Puerto Rico
00401,Bobby Smith,Consumer,6121 Silent Street,Aurora,CO,United States
00402,Mary Brooks,Consumer,4958 Heather Panda Bank,Caguas,PR,Puerto Rico
00403,Nancy Fox,Consumer,9 Silver View,Las Vegas,NV,United States
00404,Mary Adkins,Consumer,379 Honey Maze,Caguas,PR,Puerto Rico
00405,Kathleen Smith,Corporate,7349 Silent Isle,Fort Lauderdale,FL,United States
00406,Grace Patel,Corporate,2456 Bright Farms,Asheboro,NC,United States
00407,Mary Fischer,Consumer,3064 Colonial Cove,Atlanta,GA,United States
00408,Elizabeth Raymond,Consumer,7894 Colonial Knoll,Caguas,PR,Puerto Rico
00409,Kevin Smith,Consumer,7370 Sleepy Way,Greensboro,NC,United States
00410,Jack Moore,Consumer,8373 Round Timber Wharf,Caguas,PR,Puerto Rico
00411,Mary Smith,Consumer,2000 Stony Abbey,Washington,DC,United States
00412,Cynthia Crawford,Home Office,5193 Crystal Anchor Path,Caguas,PR,Puerto Rico
00413,Mary Gordon,Corporate,6121 Silent Street,Potomac,MD,United States
00415,Mary Allen,Corporate,3983 Golden By-pass,San Diego,CA,United States
00416,Rachel Dunn,Consumer,3913 Old Link,Caguas,PR,Puerto Rico
00417,Teresa Smith,Corporate,1690 Dusty Mount,New York,NY,United States
00418,Mary Jackson,Consumer,1809 Misty Pine Pines,Gardena,CA,United States
00419,James Smith,Consumer,6076 Sleepy Manor,Caguas,PR,Puerto Rico
00420,Jose Wright,Consumer,5674 Merry Nectar Pines,Round Rock,TX,United States
00421,Mary Smith,Consumer,7360 Dewy Island Bank,San Ramon,CA,United States
00422,Deborah Moore,Consumer,2538 Rustic Zephyr Village,Caguas,PR,Puerto Rico
00423,Mary Weber,Consumer,3305 Foggy Vale,Huntington Beach,CA,United States
00424,Stephen Douglas,Consumer,1111 Cotton Vista,Carlisle,PA,United States
00425,Mary Sexton,Consumer,7814 Old Glen,Caguas,PR,Puerto Rico
00426,Susan Smith,Home Office,57 High Villas,Endicott,NY,United States
00427,Paul Brown,Corporate,9167 Lost End,Caguas,PR,Puerto Rico
00428,Andrew Smith,Consumer,7016 Grand Link,Spring Valley,CA,United States
00429,Mary Salazar,Consumer,7422 Heather Heath,Caguas,PR,Puerto Rico
00430,Mary Smith,Consumer,3482 Indian Pony Towers,Porterville,CA,United States
00431,Michael Vance,Consumer,1102 Pleasant Maze,Columbus,OH,United States
00432,Bruce Mcconnell,Consumer,8665 Hidden Sky Concession,Caguas,PR,Puerto Rico
00433,Mary Smith,Corporate,6292 Wishing Branch Via,Las Vegas,NV,United States
00434,Michael Torres,Consumer,3403 Gentle Road,Caguas,PR,Puerto Rico
00435,Joan Barr,Consumer,3237 Fallen Panda Isle,Chicago,IL,United States
00436,Mary Smith,Corporate,6564 Amber Branch Highlands,Tampa,FL,United States
00437,Cynthia Benjamin,Consumer,2721 Dewy Panda Manor,Caguas,PR,Puerto Rico
00438,Diane Smith,Consumer,8237 Cozy Hickory Line,Carlsbad,CA,United States
00439,Rose Delgado,Consumer,8620 Silent Alley,Caguas,PR,Puerto Rico
00440,Mary Skinner,Consumer,2934 Merry Impasse,Brooklyn,NY,United States
00441,Aaron Riddle,Home Office,3043 Lost Cider Avenue,Brooklyn,NY,United States
00442,Mary Smith,Consumer,6779 Iron Woods,Allentown,PA,United States
00443,Barbara Robinson,Corporate,8421 Sunny Butterfly Trace,Caguas,PR,Puerto Rico
00444,Walter Lambert,Corporate,2638 Blue Rise Hollow,Sunnyvale,CA,United States
00445,Mary Smith,Corporate,3422 Hazy Timber Pointe,Fort Washington,MD,United States
00446,Scott Harris,Corporate,3151 Sleepy Quail Promenade,Mission Viejo,CA,United States
00447,Mary Nelson,Consumer,6316 Wishing Rise,Caguas,PR,Puerto Rico
00448,Hannah Joseph,Consumer,9403 Amber Key,Modesto,CA,United States
00449,Mary Smith,Consumer,4647 Umber View Farms,Columbus,OH,United States
00450,Kathryn Carter,Home Office,7130 Cotton Avenue,Caguas,PR,Puerto Rico
00451,Mary Baldwin,Consumer,9843 Grand Circle,Asheboro,NC,United States
00452,Carl Smith,Home Office,65 Silent Inlet,Caguas,PR,Puerto Rico
00453,Mary Glenn,Corporate,516 Cozy Fawn Valley,Lancaster,SC,United States
00454,Robert Fitzpatrick,Consumer,8559 High Elk Via,Caguas,PR,Puerto Rico
00455,Jeffrey Smith,Consumer,1792 Thunder Pines,Colorado Springs,CO,United States
00456,Douglas Turner,Consumer,3236 Emerald Impasse,Caguas,PR,Puerto Rico
00457,Mary Smith,Home Office,9274 Misty Hollow,Brooklyn,NY,United States
00458,Charles Spencer,Consumer,8842 Cotton Berry Mount,San Francisco,CA,United States
00459,Sean Smith,Home Office,2260 Golden Spring By-pass,Sanford,NC,United States
00460,Vincent Willis,Home Office,3587 Thunder Rise,Milford,CT,United States
00461,Mary Smith,Consumer,1381 Cinder Treasure Farms,Caguas,PR,Puerto Rico
00462,Sean Skinner,Corporate,9775 Jagged Wagon  Drive,Newark,NJ,United States
00463,Harry Smith,Corporate,7598 Little Maze,Caguas,PR,Puerto Rico
00464,Mary Mcintyre,Consumer,1221 Cinder Pines,Morrisville,PA,United States
00465,Shawn Smith,Consumer,5985 Red Cider Corner,Caguas,PR,Puerto Rico
00466,Mary Savage,Corporate,6791 Misty Pike,Bronx,NY,United States
00467,James Smith,Consumer,6324 Golden Line,Modesto,CA,United States
00468,Mary Stone,Consumer,4791 Harvest Quail Limits,Caguas,PR,Puerto Rico
00470,Mary Cannon,Consumer,9916 Silent Mall,Far Rockaway,NY,United States
00471,Helen Smith,Home Office,2676 Jagged Key,Caguas,PR,Puerto Rico
00472,Mary Schultz,Consumer,3032 Green Glen,Bellflower,CA,United States
00473,Jason Smith,Corporate,5918 Golden Beacon Freeway,Elmhurst,IL,United States
00474,Mary Patton,Consumer,5532 Tawny Pines,Philadelphia,PA,United States
00475,Brittany Gibbs,Consumer,9128 Little Cloud Bay,Caguas,PR,Puerto Rico
00476,Mary Carey,Corporate,57 High Villas,Eugene,OR,United States
00477,Dylan Smith,Corporate,3810 Crystal Plaza,Caguas,PR,Puerto Rico
00478,Mary Porter,Corporate,5299 Merry Beacon Heath,Plainfield,IL,United States
00479,Christopher Curtis,Consumer,2841 Silent Deer Chase,Caguas,PR,Puerto Rico
00480,Mary Smith,Consumer,229 Lost Canyon,Austin,TX,United States
00481,Ann Jackson,Consumer,5364 Indian Gate Highway,Los Angeles,CA,United States
00482,Megan Moreno,Consumer,1591 Foggy Meadow,Caguas,PR,Puerto Rico
00483,Mary Smith,Consumer,7176 Bright Timber Passage,Granada Hills,CA,United States
00484,Shirley Richardson,Consumer,19 Gentle Shadow Mall,Hyattsville,MD,United States
00485,Mary George,Consumer,1250 Misty Horse Via,Caguas,PR,Puerto Rico
00486,John Smith,Home Office,9899 Silent Court,Lancaster,OH,United States
00487,Kenneth Brown,Consumer,6183 Little Passage,Caguas,PR,Puerto Rico
00488,Mary Dougherty,Consumer,5803 Silver Plaza,San Francisco,CA,United States
00489,William Smith,Corporate,2792 Middle Mount,Portland,OR,United States
00490,Sandra Brown,Corporate,826 Gentle Prairie Plaza,Caguas,PR,Puerto Rico
00491,Debra Smith,Home Office,8626 Silent Boulevard,Henderson,NV,United States
00492,Mary Mckinney,Consumer,2966 Round Ridge,Bayamon,PR,Puerto Rico
00493,Joseph Smith,Consumer,3179 Heather Arbor,Caguas,PR,Puerto Rico
00494,Mary Stanton,Consumer,7168 Indian Circuit,Greeley,CO,United States
00495,Marilyn Smith,Corporate,7107 Harvest Blossom Abbey,Caguas,PR,Puerto Rico
00496,Mary Allen,Corporate,7971 Broad Villas,Revere,MA,United States
00497,Amanda Odonnell,Corporate,8772 Silent Expressway,Caguas,PR,Puerto Rico
00498,Kyle Smith,Home Office,3829 Gentle Beacon Meadow,Chicago,IL,United States
00499,Mary York,Home Office,6610 Foggy Nectar Front,San Diego,CA,United States
00500,Nicholas Smith,Consumer,8267 Lazy Embers Line,Michigan City,IN,United States
00501,Mary Harvey,Consumer,7844 Rocky Deer Avenue,Caguas,PR,Puerto Rico
00502,Jennifer May,Home Office,5161 Old Grove Common,South Richmond Hill,NY,United States
00503,Rachel Smith,Consumer,9624 Merry Run,Caguas,PR,Puerto Rico
00504,Cheryl Livingston,Consumer,9589 Broad Spring Extension,Orange Park,FL,United States
00505,Mary Smith,Corporate,6281 Amber Autumn Hill,Scottsdale,AZ,United States
00506,Richard Holloway,Consumer,2186 Easy Creek Key,Caguas,PR,Puerto Rico
00507,Steven Smith,Consumer,6231 Fallen Range,Simi Valley,CA,United States
00508,Ronald Medina,Consumer,4114 Round Way,Rancho Cordova,CA,United States
00509,Mary Smith,Consumer,4189 Bright Rise By-pass,Caguas,PR,Puerto Rico
00510,Joseph Holt,Home Office,5420 Rocky Port,Hialeah,FL,United States
00511,Doris Smith,Consumer,9439 Blue Range,Caguas,PR,Puerto Rico
00512,Mary Harris,Consumer,404 Red Acres,Fremont,CA,United States
00513,Tyler Smith,Home Office,4898 Heather Mountain Villas,Caguas,PR,Puerto Rico
00514,Mary Johnson,Corporate,1621 Quaking Oak Run,La Habra,CA,United States
00515,Helen Poole,Consumer,9854 Iron Street,Stockbridge,GA,United States
00516,Mary Smith,Corporate,1966 Broad Run,Caguas,PR,Puerto Rico
00517,John Russell,Corporate,3283 Fallen Goose Run,Brooklyn,NY,United States
00518,Elizabeth Smith,Corporate,7509 Harvest Highlands,Cerritos,CA,United States
00519,Hannah Ruiz,Home Office,3137 Harvest Branch Road,Ogden,UT,United States
00520,Mary Reid,Consumer,2236 Silent Close,Caguas,PR,Puerto Rico
00521,James Vaughn,Home Office,6714 Cozy Wynd,Portland,OR,United States
00522,William Smith,Consumer,7542 Thunder Anchor Ridge,Caguas,PR,Puerto Rico
00523,Christopher Johnson,Consumer,7596 Bright Pike,Mission Viejo,CA,United States
00524,Catherine Cox,Corporate,2553 Merry Chase,New Bedford,MA,United States
00525,Mary Munoz,Consumer,8297 Golden Green,Caguas,PR,Puerto Rico
00526,Kimberly Barrett,Home Office,7988 High Jetty,Brownsville,TX,United States
00527,Mary Gregory,Corporate,182 Hidden Circle,Taunton,MA,United States
00528,Susan Smith,Consumer,9825 Iron Abbey,Caguas,PR,Puerto Rico
00529,Kathy Jacobson,Consumer,1834 Cozy Island By-pass,Chicago,IL,United States
00530,Mary Smith,Corporate,9394 Foggy Path,Newark,NJ,United States
00531,Paul Burns,Corporate,4436 Emerald Knoll,Caguas,PR,Puerto Rico
00532,Mark Smith,Corporate,9022 Lazy Bend,Sugar Land,TX,United States
00533,Olivia Edwards,Corporate,153 Hidden Range,Caguas,PR,Puerto Rico
00534,Mary Morris,Home Office,4957 Lost Quail Rise,Baldwin Park,CA,United States
00535,Patricia Hunt,Consumer,6030 Honey Pond Thicket,Bronx,NY,United States
00536,Elizabeth Smith,Consumer,777 Sleepy Quail Key,Caguas,PR,Puerto Rico
00537,Mary Cochran,Home Office,4839 Merry Log Glen,Costa Mesa,CA,United States
00538,Joshua Livingston,Consumer,1847 Middle Bluff Link,Wilmington,CA,United States
00539,Marilyn Smith,Home Office,8370 Gentle Branch Subdivision,Ventura,CA,United States
00540,Mary Tran,Consumer,5763 Green Crossing,Caguas,PR,Puerto Rico
00541,Amanda Davidson,Corporate,8263 Rustic Common,Lynwood,CA,United States
00542,Mary Smith,Home Office,2991 Silent Deer Landing,Caguas,PR,Puerto Rico
00543,Alice Lucero,Home Office,2299 Merry Bear Vista,Greenville,NC,United States
00544,Mary Smith,Consumer,8906 Silver Link,Caguas,PR,Puerto Rico
00545,Joe Andrade,Consumer,9383 Jagged Front,El Cajon,CA,United States
00546,Mary Smith,Corporate,9293 Umber Alley,Clearfield,UT,United States
00547,Kathleen Contreras,Corporate,1793 Green Freeway,Hyattsville,MD,United States
00548,Ryan Horton,Consumer,9022 Foggy Dell,Caguas,PR,Puerto Rico
00549,Mary Smith,Home Office,2647 Middle Court,Sugar Land,TX,United States
00550,Betty Chavez,Home Office,3576 Fallen Fox Avenue,Lancaster,PA,United States
00551,Doris Weaver,Consumer,4089 Silver Autumn Crossing,Caguas,PR,Puerto Rico
00552,Mary Harper,Corporate,529 Merry Zephyr Heath,Los Angeles,CA,United States
00553,Eugene Smith,Consumer,4814 Burning Landing,Fremont,CA,United States
00554,Mary Branch,Consumer,9463 Tawny Place,Caguas,PR,Puerto Rico
00555,Mildred Smith,Consumer,6588 Burning Pike,Compton,CA,United States
00556,Nathan Mcbride,Corporate,6819 Clear Branch Estates,Caguas,PR,Puerto Rico
00557,Mary Smith,Consumer,9952 Sleepy Treasure Vale,Waipahu,HI,United States
00558,Michael Mclaughlin,Consumer,4927 Dewy Farms,Carlisle,PA,United States
00559,Paul Melton,Consumer,2929 Green Grove Corner,Caguas,PR,Puerto Rico
00560,Emma Smith,Consumer,6988 Easy Quail Swale,Richmond,VA,United States
00561,Ralph Griffith,Corporate,2027 Heather Hickory Crescent,Caguas,PR,Puerto Rico
00562,Mary Smith,Consumer,1155 Cotton Inlet,Tracy,CA,United States
00563,Harry Contreras,Corporate,7868 Shady Log Island,Los Angeles,CA,United States
00564,Mary Mccann,Corporate,7601 Blue Gate,Caguas,PR,Puerto Rico
00565,Christian Smith,Home Office,8885 Hidden Prairie Trace,San Francisco,CA,United States
00566,Mary Mcmahon,Consumer,4411 Cinder Front,Dayton,OH,United States
00567,Donna Smith,Corporate,2331 Tawny Campus,Las Vegas,NV,United States
00568,Sean Vaughn,Consumer,8768 Iron End,Caguas,PR,Puerto Rico
00569,Mary Frye,Consumer,4834 Easy Terrace,Meridian,ID,United States
00570,Julia Whitney,Consumer,5104 Bright Lake Hollow,Buffalo,NY,United States
00571,Mary Smith,Consumer,8261 Lazy Lookout,Caguas,PR,Puerto Rico
00572,Bobby Rowe,Corporate,9552 Fallen Vale,Spring Valley,CA,United States
00573,Mary Smith,Consumer,257 Thunder Lane,Washington,DC,United States
00574,Randy Bond,Corporate,4135 Golden Shadow Front,Joliet,IL,United States
00575,Mary Smith,Corporate,4277 Noble Subdivision,Rancho Cucamonga,CA,United States
00576,Arthur Fisher,Home Office,3173 Cotton Estates,Houston,TX,United States
00577,Mary Smith,Consumer,6517 Hazy Wagon  Walk,Caguas,PR,Puerto Rico
00578,Dylan Knapp,Consumer,1596 Rocky Run,Kaneohe,HI,United States
00579,Mary Smith,Consumer,8414 Velvet Island Ramp,New Orleans,LA,United States
00580,Kimberly Lee,Corporate,5737 Misty Alley,Caguas,PR,Puerto Rico
00581,Mary Lara,Consumer,325 Misty Forest,West New York,NJ,United States
00582,Kenneth Smith,Corporate,3775 Quaking Inlet,Garland,TX,United States
00583,Mary Wright,Consumer,9847 Wishing Ledge,San Marcos,TX,United States
00584,Tyler Berger,Consumer,3892 Dusty Berry Farm,Caguas,PR,Puerto Rico
00585,Mary Smith,Corporate,3139 Golden Autumn Byway,New York,NY,United States
00586,Patricia Jefferson,Home Office,1655 Little Bear Circle,San Marcos,TX,United States
00587,Patrick Smith,Consumer,7814 Colonial Autumn Line,Ogden,UT,United States
00588,Roy Clark,Consumer,3710 Little Nook,Caguas,PR,Puerto Rico
00589,Mary Reynolds,Corporate,7107 Harvest Blossom Abbey,Oxnard,CA,United States
00590,Paul Black,Consumer,6415 Little Alley,Meridian,ID,United States
00591,Rose Smith,Consumer,6315 Gentle Creek Ledge,Caguas,PR,Puerto Rico
00592,Mary Huynh,Corporate,7284 Clear Brook Field,Detroit,MI,United States
00593,Juan Ashley,Consumer,797 Heather Thicket,Caguas,PR,Puerto Rico
00594,Mary Cowan,Home Office,7588 Dewy Parade,Lynnwood,WA,United States
00595,Brian Smith,Consumer,3278 Cotton Crest,Caguas,PR,Puerto Rico
00596,Mary Serrano,Corporate,9729 Middle Shadow Run,Pompano Beach,FL,United States
00597,Samantha Smith,Corporate,4379 Rocky Diversion,Caguas,PR,Puerto Rico
00598,Mary Levy,Consumer,3142 Jagged Wynd,Paramount,CA,United States
00599,Doris Smith,Corporate,567 Fallen Pines,Caguas,PR,Puerto Rico
00601,Patricia Smith,Home Office,3576 Green Forest End,Caguas,PR,Puerto Rico
00602,Rebecca Huff,Consumer,3640 Easy Shadow Expressway,Brooklyn,NY,United States
